     -100.000 ,       1020.00 ,       0.00000
     -100.000 ,       1040.00 ,       0.00000
     -100.000 ,       1060.00 ,       0.00000
     -100.000 ,       1080.00 ,       0.00000
     -100.000 ,       1100.00 ,       0.00000
     -100.000 ,       1120.00 ,       0.00000
     -100.000 ,       1140.00 ,       0.00000
     -100.000 ,       1160.00 ,       0.00000
     -100.000 ,       1180.00 ,       0.00000
     -100.000 ,       1200.00 ,       0.00000
     -100.000 ,       1220.00 ,       0.00000
     -100.000 ,       1240.00 ,       0.00000
     -100.000 ,       1260.00 ,       0.00000
     -100.000 ,       1280.00 ,       0.00000
     -100.000 ,       1300.00 ,       0.00000
     -100.000 ,       1320.00 ,       0.00000
     -100.000 ,       1340.00 ,       0.00000
     -100.000 ,       1360.00 ,       0.00000
     -100.000 ,       1380.00 ,       0.00000
     -100.000 ,       1400.00 ,       0.00000
     -100.000 ,       1420.00 ,       0.00000
     -100.000 ,       1440.00 ,       0.00000
     -100.000 ,       1460.00 ,       0.00000
     -100.000 ,       1480.00 ,       0.00000
     -100.000 ,       1500.00 ,       0.00000
     -100.000 ,       1520.00 ,       0.00000
     -100.000 ,       1540.00 ,       0.00000
     -100.000 ,       1560.00 ,       0.00000
     -100.000 ,       1580.00 ,       0.00000
     -100.000 ,       1600.00 ,       0.00000
     -100.000 ,       1620.00 ,       0.00000
     -100.000 ,       1640.00 ,       0.00000
     -100.000 ,       1660.00 ,       0.00000
     -100.000 ,       1680.00 ,       0.00000
     -100.000 ,       1700.00 ,       0.00000
     -100.000 ,       1720.00 ,       0.00000
     -100.000 ,       1740.00 ,       0.00000
     -100.000 ,       1760.00 ,       0.00000
     -100.000 ,       1780.00 ,       0.00000
     -100.000 ,       1800.00 ,       0.00000
     -100.000 ,       1820.00 ,       0.00000
     -100.000 ,       1840.00 ,       0.00000
     -100.000 ,       1860.00 ,       0.00000
     -100.000 ,       1880.00 ,       0.00000
     -100.000 ,       1900.00 ,       0.00000
     -100.000 ,       1920.00 ,       0.00000
     -100.000 ,       1940.00 ,       0.00000
     -100.000 ,       1960.00 ,       0.00000
     -100.000 ,       1980.00 ,       0.00000
     -100.000 ,       2000.00 ,       0.00000
     -100.000 ,       2020.00 ,       0.00000
     -100.000 ,       2040.00 ,       0.00000
     -100.000 ,       2060.00 ,       0.00000
     -100.000 ,       2080.00 ,       0.00000
     -100.000 ,       2100.00 ,       0.00000
     -100.000 ,       2120.00 ,       0.00000
     -100.000 ,       2140.00 ,       0.00000
     -100.000 ,       2160.00 ,       0.00000
     -100.000 ,       2180.00 ,       0.00000
     -100.000 ,       2200.00 ,       0.00000
     -100.000 ,       2220.00 ,       0.00000
     -100.000 ,       2240.00 ,       0.00000
     -100.000 ,       2260.00 ,       0.00000
     -100.000 ,       2280.00 ,       0.00000
     -100.000 ,       2300.00 ,       0.00000
     -100.000 ,       2320.00 ,       0.00000
     -100.000 ,       2340.00 ,       0.00000
     -100.000 ,       2360.00 ,       0.00000
     -100.000 ,       2380.00 ,       0.00000
     -100.000 ,       2400.00 ,       0.00000
     -100.000 ,       2420.00 ,       0.00000
     -100.000 ,       2440.00 ,       0.00000
     -100.000 ,       2460.00 ,       0.00000
     -100.000 ,       2480.00 ,       0.00000
     -100.000 ,       2500.00 ,       0.00000
     -100.000 ,       2520.00 ,       0.00000
     -100.000 ,       2540.00 ,       0.00000
     -100.000 ,       2560.00 ,       0.00000
     -100.000 ,       2580.00 ,       0.00000
     -100.000 ,       2600.00 ,       0.00000
     -100.000 ,       2620.00 ,       0.00000
     -100.000 ,       2640.00 ,       0.00000
     -100.000 ,       2660.00 ,       0.00000
     -100.000 ,       2680.00 ,       0.00000
     -100.000 ,       2700.00 ,       0.00000
     -100.000 ,       2720.00 ,       0.00000
     -100.000 ,       2740.00 ,       0.00000
     -100.000 ,       2760.00 ,       0.00000
     -100.000 ,       2780.00 ,       0.00000
     -100.000 ,       2800.00 ,       0.00000
     -100.000 ,       2820.00 ,       0.00000
     -100.000 ,       2840.00 ,       0.00000
     -100.000 ,       2860.00 ,       0.00000
     -100.000 ,       2880.00 ,       0.00000
     -100.000 ,       2900.00 ,       0.00000
     -100.000 ,       2920.00 ,       0.00000
     -100.000 ,       2940.00 ,       0.00000
     -100.000 ,       2960.00 ,       0.00000
     -100.000 ,       2980.00 ,       0.00000
     -100.000 ,       3000.00 ,       0.00000
     -100.000 ,       3020.00 ,       0.00000
     -100.000 ,       3040.00 ,       0.00000
     -100.000 ,       3060.00 ,       0.00000
     -100.000 ,       3080.00 ,       0.00000
     -100.000 ,       3100.00 ,       0.00000
     -100.000 ,       3120.00 ,       0.00000
     -100.000 ,       3140.00 ,       0.00000
     -100.000 ,       3160.00 ,       0.00000
     -100.000 ,       3180.00 ,       0.00000
     -100.000 ,       3200.00 ,       0.00000
     -100.000 ,       3220.00 ,       0.00000
     -100.000 ,       3240.00 ,       0.00000
     -100.000 ,       3260.00 ,       0.00000
     -100.000 ,       3280.00 ,       0.00000
     -100.000 ,       3300.00 ,       0.00000
     -100.000 ,       3320.00 ,       0.00000
     -100.000 ,       3340.00 ,       0.00000
     -100.000 ,       3360.00 ,       0.00000
     -100.000 ,       3380.00 ,       0.00000
     -100.000 ,       3400.00 ,       0.00000
     -100.000 ,       3420.00 ,       0.00000
     -100.000 ,       3440.00 ,       0.00000
     -100.000 ,       3460.00 ,       0.00000
     -100.000 ,       3480.00 ,       0.00000
     -100.000 ,       3500.00 ,       0.00000
     -100.000 ,       3520.00 ,       0.00000
